OverallQual,CentralAir_Y,Exterior2nd_VinylSd,BsmtExposure_No,FullBath,Fireplaces,RoofStyle_Gable,FireplaceQu_Ex,MSZoning_RL,1stFlrSF,GarageFinish_0,Baths,FireplaceQu_Gd,Foundation_CBlock,BsmtQual_Gd,YearBuilt,RoofStyle_Hip,GarageCond_TA,KitchenQual_Ex,TotRmsAbvGrd,Neighborhood_NridgHt,HeatingQC_Ex,has_OpenPorchSF,MSSubClass_30,YearRemodAdd,GarageArea,LotShape_IR1,LotShape_Reg,Foundation_PConc,TotalBsmtSF,BsmtExposure_Gd,HouseStyle_2Story,GarageType_0,Electrical_SBrkr,GarageQual_TA,has_WoodDeckSF,GarageType_Attchd,GarageType_BuiltIn,GarageYrBlt,ExterQual_Ex,BsmtFinSF1,MasVnrArea,MSZoning_RM,BsmtQual_Ex,SaleType_WD,GarageType_Detchd,GarageQual_0,Neighborhood_StoneBr,open_outside_areas,GarageCars,HeatingQC_TA,ExterQual_TA,PavedDrive_Y,PavedDrive_N,roominess,HalfBath,SaleCondition_Partial,ExterQual_Gd,GarageCond_0,BsmtFullBath,OpenPorchSF,BsmtFinType1_GLQ,MasVnrType_Stone,Foundation_BrkTil,MasVnrType_None,Exterior1st_VinylSd,BsmtQual_TA,WoodDeckSF,has_MasVnrArea,GarageFinish_Fin,KitchenQual_Gd,GrLivArea,MSSubClass_60,SaleType_New,CentralAir_N,LotFrontage,2ndFlrSF,BsmtUnfSF,KitchenQual_TA,Neighborhood_NoRidge,GarageFinish_Unf,LotArea,FireplaceQu_0,SalePrice
7,1,1,1,2,1,1,0,1,1368,0,2.0,1,0,1,2005,0,1,0,6,1,1,1,0,2006,474,1,0,1,1368,0,0,0,1,1,1,1,0,2005.0,0,0,94.0,0,0,0,0,0,0,1,2,0,0,1,0,228.0,0,1,1,0,0,35,0,1,0,0,1,0,132,1,0,1,1368,0,1,0,48.0,0,1368,0,0,0,6955,0,202500
5,1,1,1,1,0,1,0,1,990,0,2.0,0,0,1,1994,0,1,0,5,0,1,1,0,1995,480,0,1,1,990,0,0,0,1,1,0,0,0,2000.0,0,746,0.0,0,0,1,1,0,0,1,2,0,1,1,0,198.0,0,0,0,0,1,64,0,0,0,1,1,0,0,0,0,0,990,0,0,0,60.0,0,244,1,0,1,8072,1,138000
5,1,0,1,1,0,1,0,0,1122,0,2.0,0,1,0,1948,0,1,0,6,0,1,1,0,2005,528,0,1,0,924,0,0,0,1,1,0,1,0,1948.0,0,144,0.0,1,0,1,0,0,0,1,2,0,1,1,0,187.0,0,0,0,0,1,36,1,0,0,1,0,1,0,0,0,1,1122,0,0,0,100.0,0,172,0,0,1,12000,1,147000
6,1,0,1,2,0,1,0,1,1294,0,3.0,0,1,1,1991,0,1,0,6,0,0,1,0,1991,496,0,1,0,1278,0,0,0,1,1,1,1,0,1991.0,0,1200,88.0,0,0,1,0,0,0,1,2,0,1,1,0,215.66666666666666,0,0,0,0,1,51,1,0,0,0,0,0,112,1,0,1,1294,0,0,0,70.04995836802665,0,78,0,0,0,7153,1,179200
7,1,0,0,2,2,1,0,1,1902,0,3.0,0,0,1,1959,0,1,1,7,0,0,1,0,2002,567,0,1,1,1902,0,0,0,1,1,0,1,0,1959.0,0,1406,0.0,0,0,1,0,0,0,1,2,1,0,1,0,271.7142857142857,0,0,1,0,1,207,1,0,0,1,0,0,0,0,1,0,1902,0,0,0,100.0,0,496,0,0,0,17500,0,335000
7,1,1,1,2,0,1,0,1,1274,0,3.0,0,0,1,2005,0,1,0,6,0,1,1,0,2007,508,0,1,1,1274,0,0,0,1,1,1,1,0,2005.0,0,925,80.0,0,0,0,0,0,0,1,2,0,0,1,0,212.33333333333334,0,1,1,0,1,98,1,0,0,0,1,0,264,1,0,1,1274,0,1,0,68.0,0,349,0,0,0,8814,1,203000
8,1,0,1,2,1,1,1,1,1453,0,2.5,0,0,0,1990,0,0,0,9,0,1,0,0,1990,750,1,0,1,1453,0,1,0,1,0,1,1,0,1990.0,0,482,336.0,0,1,1,0,0,0,1,2,0,0,1,0,312.22222222222223,1,0,1,0,0,0,1,0,0,0,0,0,500,1,0,1,2810,1,0,0,70.04995836802665,1357,971,0,1,0,9572,0,302000
9,1,1,1,2,1,1,0,1,1422,0,2.5,0,0,1,1999,0,1,0,10,0,1,1,0,1999,779,1,0,1,1393,0,1,0,1,1,1,0,1,1999.0,0,0,165.0,0,0,1,0,0,0,1,3,0,0,1,0,259.9,1,0,1,0,0,30,0,0,0,0,1,0,668,1,1,1,2599,1,0,0,108.0,1177,1393,0,1,0,14774,0,333168
4,1,0,1,1,1,0,0,1,948,0,2.0,0,1,0,1954,1,1,0,5,0,1,1,0,1954,280,0,1,0,948,0,0,0,1,1,0,0,0,1956.0,0,732,0.0,0,0,1,1,0,0,1,1,0,1,1,0,189.6,0,0,0,0,1,36,0,0,0,1,0,1,0,0,0,0,948,0,0,0,60.0,0,216,1,0,1,8190,0,119000
6,1,0,0,2,2,1,0,1,1092,0,2.5,1,1,0,1969,0,1,0,9,0,0,0,0,1969,576,0,1,0,952,0,1,0,1,1,1,1,0,1969.0,0,500,0.0,0,0,1,0,0,0,1,2,1,1,1,0,234.66666666666666,1,0,0,0,0,0,0,0,0,1,0,0,280,0,0,0,2112,1,0,0,85.0,1020,176,1,0,1,11075,0,206900
8,1,1,0,2,1,1,0,1,1630,0,3.0,1,0,0,2008,0,1,1,8,0,1,1,0,2008,860,1,0,1,1622,1,0,0,1,1,1,1,0,2008.0,0,0,270.0,0,1,1,0,0,0,1,3,0,0,1,0,203.75,0,0,1,0,1,42,0,1,0,0,1,0,172,1,0,0,1630,0,0,0,61.0,0,1622,0,0,0,10226,0,295493
7,1,1,1,2,1,1,0,0,1352,0,2.0,1,0,0,2006,0,1,0,5,0,1,1,0,2007,466,0,1,1,1352,0,0,0,1,1,0,1,0,2006.0,0,0,0.0,0,1,0,0,0,0,1,2,0,0,1,0,270.4,0,1,1,0,0,241,0,0,0,1,1,0,0,0,0,1,1352,0,1,0,47.0,0,1352,0,0,0,4230,0,208900
8,1,1,0,2,1,0,0,1,1787,0,2.0,0,0,1,2001,1,1,0,7,0,1,1,0,2002,748,0,0,1,1753,1,0,0,1,1,1,1,0,2001.0,0,0,178.0,0,0,1,0,0,0,1,3,0,0,1,0,255.28571428571428,0,0,1,0,0,150,0,0,0,0,1,0,198,1,0,1,1787,0,0,0,70.04995836802665,0,1753,0,0,0,14781,0,275000
4,1,0,1,1,0,0,0,1,948,0,1.0,0,0,0,1954,1,1,0,5,0,1,0,0,1954,248,0,1,1,864,0,0,0,1,1,0,1,0,1954.0,0,492,132.0,0,0,1,0,0,0,0,1,0,1,1,0,189.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,948,0,0,0,75.0,0,372,1,0,1,10215,1,111000
6,1,0,1,1,2,0,0,1,1478,0,2.5,1,1,0,1957,1,1,0,6,0,0,0,0,1957,442,0,1,0,1478,0,0,0,1,1,1,1,0,1957.0,0,189,0.0,0,0,1,0,0,0,1,2,0,1,1,0,246.33333333333334,1,0,0,0,1,0,0,0,0,1,0,1,114,0,0,0,1478,0,0,0,70.0,0,628,1,0,0,8400,0,156500
3,0,1,0,1,0,0,0,1,720,0,1.0,0,1,0,1949,1,0,0,4,0,0,0,0,1950,287,1,0,0,0,0,0,0,1,1,0,0,0,1955.0,0,0,0.0,0,0,1,1,0,0,0,1,1,1,1,0,180.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,720,0,0,1,70.04995836802665,0,0,1,0,1,6627,1,72500
7,1,0,1,2,1,1,0,1,1061,0,3.5,0,0,1,1992,0,1,0,8,0,1,1,0,1992,564,1,0,1,750,0,1,0,1,1,1,1,0,1992.0,0,674,0.0,0,0,1,0,0,0,1,2,0,0,1,0,240.375,1,0,1,0,1,39,1,0,0,1,0,0,240,0,0,1,1923,1,0,0,107.0,862,76,0,1,0,10186,0,190000
4,1,1,1,1,0,0,0,1,708,1,1.0,0,1,0,1940,1,0,0,5,0,0,0,1,1950,0,0,1,0,420,0,0,1,1,0,1,0,0,1978.5061638868744,0,280,0.0,0,0,1,0,1,0,1,0,0,0,1,0,141.6,0,0,0,1,0,0,0,0,0,1,1,1,164,0,0,0,708,0,0,0,50.0,0,140,0,0,0,5330,1,82500
8,1,1,0,2,1,1,0,1,1795,0,2.0,1,0,0,2006,0,1,0,7,0,1,1,0,2007,895,0,1,1,1795,0,0,0,1,1,0,1,0,2007.0,0,0,428.0,0,1,0,0,0,0,1,3,0,0,1,0,256.42857142857144,0,1,1,0,0,49,0,0,0,0,1,0,0,1,0,1,1795,0,1,0,75.0,0,1795,0,0,0,9986,0,147000
4,0,0,1,1,0,1,0,0,796,1,1.0,0,0,0,1922,0,0,0,5,0,0,0,1,1950,0,0,1,0,796,0,0,1,1,0,0,0,0,1978.5061638868744,0,0,0.0,1,0,1,0,1,0,0,0,0,1,0,1,159.2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,796,0,0,1,40.0,0,796,1,0,0,3636,1,55000
3,1,0,1,1,0,1,0,0,774,1,1.0,0,0,0,1931,0,0,0,6,0,1,0,1,2006,0,0,1,0,544,0,0,1,1,0,0,0,0,1978.5061638868744,0,544,0.0,0,0,1,0,1,0,0,0,0,1,1,0,129.0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,774,0,0,0,70.0,0,0,0,0,0,4270,1,79000
5,1,1,1,1,1,1,1,1,816,0,1.5,0,1,0,1982,0,1,0,5,0,1,0,0,2008,264,0,1,0,816,0,0,0,1,1,0,1,0,1982.0,0,641,0.0,0,0,1,0,0,0,0,1,0,0,1,0,163.2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,816,0,0,0,60.0,0,175,0,0,1,6600,0,130500
6,1,0,1,2,2,1,0,0,1584,0,2.0,0,0,1,1920,0,1,0,8,0,1,1,0,1950,520,0,1,0,1510,0,0,0,1,0,0,0,0,1920.0,0,493,0.0,1,0,1,1,0,0,1,2,0,0,1,0,349.0,0,0,1,0,0,547,0,0,1,1,0,0,0,0,0,0,2792,0,0,0,60.0,1208,1017,1,0,1,10440,0,256000
7,1,1,1,2,1,0,0,1,955,0,2.5,0,0,1,1998,1,1,0,8,0,0,1,0,1998,462,1,0,1,935,0,1,0,1,1,0,1,0,1998.0,0,0,0.0,0,0,1,0,0,0,1,2,0,1,1,0,204.0,1,0,0,0,0,28,0,0,0,1,1,0,0,0,1,0,1632,1,0,0,63.0,677,935,1,0,0,9084,0,176500
8,1,1,0,2,1,0,0,1,1588,0,2.0,1,0,1,2006,1,1,0,7,0,1,1,0,2006,825,0,1,1,1588,0,0,0,1,1,1,1,0,2006.0,0,0,410.0,0,0,1,0,0,0,1,3,0,0,1,0,226.85714285714286,0,0,1,0,0,45,0,1,0,0,1,0,144,1,0,1,1588,0,0,0,85.0,0,1588,0,0,0,10000,0,227000
5,1,0,0,1,0,1,0,1,954,0,1.0,0,1,0,1976,0,1,0,6,0,0,0,0,1976,576,1,0,0,911,0,0,0,1,1,0,0,0,1976.0,0,483,0.0,0,0,1,1,0,0,0,2,0,1,1,0,159.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,954,0,0,0,55.0,0,428,1,0,1,10780,1,132500
4,1,0,0,1,1,1,0,1,816,0,2.0,1,1,0,1938,0,0,0,3,0,1,0,0,1958,288,0,1,0,816,0,0,0,1,0,0,0,0,1958.0,0,690,0.0,0,0,1,1,0,0,0,1,0,1,1,0,272.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,816,0,0,0,67.0,0,126,1,0,1,8877,0,100000
5,1,0,1,1,0,1,0,0,803,0,1.5,0,1,0,1938,0,1,0,6,0,1,1,0,1995,297,0,1,0,803,0,0,0,1,1,0,0,0,1951.0,0,0,0.0,1,0,1,1,0,0,1,1,0,1,1,0,226.66666666666666,1,0,0,0,0,65,0,0,0,1,0,1,0,0,0,1,1360,0,0,0,60.0,557,803,0,0,1,7200,1,125500
5,1,0,1,1,0,1,0,0,765,0,1.5,0,1,0,1970,0,1,0,7,0,0,1,0,1970,440,0,1,0,765,0,1,0,1,1,0,1,0,1970.0,0,765,312.0,1,0,1,0,0,0,1,2,1,1,1,0,195.0,1,0,0,0,0,36,0,0,0,1,0,1,0,1,0,0,1365,0,0,0,24.0,600,0,1,0,1,2368,1,125000
6,1,0,1,2,1,1,0,1,1334,0,2.5,0,1,1,1977,0,1,0,6,0,0,1,0,1977,630,0,1,0,1350,0,0,0,1,1,0,1,0,1977.0,0,686,360.0,0,0,1,0,0,0,1,2,1,1,1,0,222.33333333333334,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,1334,0,0,0,80.0,0,664,1,0,0,9650,0,167900
5,1,0,1,2,0,1,0,1,1656,0,2.0,0,1,0,1973,0,1,0,8,0,0,1,0,1973,506,1,0,0,1656,0,0,0,1,1,0,0,0,1973.0,0,0,564.0,0,0,1,1,0,0,1,2,1,1,1,0,207.0,0,0,0,0,0,211,0,0,0,0,0,1,0,1,0,0,1656,0,0,0,87.0,0,1656,1,0,1,9246,1,135000
4,0,0,1,1,0,1,0,0,693,1,1.0,0,1,0,1941,0,0,0,4,0,0,1,1,1950,0,1,0,0,693,0,0,1,0,0,0,0,0,1978.5061638868744,0,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,173.25,0,0,0,1,0,20,0,0,0,1,0,1,0,0,0,0,693,0,0,1,153.0,0,693,0,0,0,4118,1,52500
7,1,1,1,2,0,1,0,1,920,0,3.5,0,0,1,2002,0,1,0,8,0,1,1,0,2002,492,1,0,1,916,0,1,0,1,1,1,0,1,2002.0,0,700,0.0,0,0,1,0,0,0,1,2,0,0,1,0,232.625,1,0,1,0,1,91,1,0,0,1,1,0,146,0,0,1,1861,1,0,0,95.0,941,216,0,0,0,13450,1,200000
5,1,0,0,1,0,0,0,1,864,0,1.0,0,1,0,1972,1,1,0,5,0,1,0,0,1972,288,1,0,0,864,0,0,0,1,1,0,1,0,1972.0,0,360,0.0,0,0,1,0,0,0,0,1,0,1,1,0,172.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,864,0,0,0,120.0,0,504,1,0,0,9560,1,128500
4,1,0,1,1,0,1,0,1,872,0,1.0,0,1,0,1971,0,1,0,5,0,0,0,0,1971,480,0,1,0,858,0,0,0,1,1,0,0,0,1974.0,0,0,0.0,0,0,1,1,0,0,0,4,1,1,1,0,174.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,872,0,0,0,70.0,0,858,1,0,1,8294,1,123000
6,1,1,1,1,0,1,0,1,1114,0,2.0,0,0,1,2003,0,1,0,6,0,1,1,0,2004,576,0,1,1,1114,0,0,0,1,1,0,0,0,2004.0,0,814,0.0,0,0,1,1,0,0,1,2,0,1,1,0,185.66666666666666,0,0,0,0,1,78,1,0,0,1,1,0,0,0,0,1,1114,0,0,0,66.0,0,300,0,0,1,13695,1,155000
8,1,1,1,2,1,1,0,1,1284,0,2.5,1,0,1,2002,0,1,0,7,0,1,1,0,2002,647,0,1,1,1284,0,1,0,1,1,1,1,0,2002.0,0,0,149.0,0,0,1,0,0,0,1,2,0,0,1,0,309.85714285714283,1,0,1,0,0,87,0,0,0,0,1,0,192,1,0,1,2169,1,0,0,70.04995836802665,885,1284,0,0,0,9375,0,228500
6,1,0,1,1,1,1,0,1,1172,0,1.5,0,0,0,1928,0,0,0,9,0,0,0,0,1950,342,0,1,0,896,0,0,0,1,0,0,0,0,1929.0,0,0,0.0,0,0,1,1,0,0,0,2,0,1,1,0,212.55555555555554,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1913,0,0,0,57.0,741,896,1,0,1,7558,0,177000
7,1,1,1,2,1,1,0,1,728,0,2.5,0,0,1,2006,0,1,0,8,0,1,0,0,2006,440,1,0,1,728,0,1,0,1,1,0,1,0,2006.0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,1,0,182.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1456,1,1,0,85.0,728,728,0,0,0,11103,0,155835
4,1,0,1,1,0,0,0,0,960,0,1.0,0,0,0,1920,1,1,0,5,0,0,0,1,1950,308,0,1,1,960,0,0,0,0,1,0,0,0,1997.0,0,250,0.0,1,0,1,1,0,0,0,1,0,1,1,0,192.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,960,0,0,0,50.0,0,710,0,0,1,6000,1,108500
7,1,0,1,2,1,0,0,1,2156,0,2.0,1,1,0,1968,1,1,0,9,0,0,1,0,2003,508,0,0,0,1568,0,0,0,1,0,0,1,0,1968.0,0,297,0.0,0,0,1,0,0,0,1,2,1,1,1,0,239.55555555555554,0,0,0,0,0,80,0,0,0,1,0,1,0,0,0,0,2156,0,0,0,70.04995836802665,0,1203,1,0,0,20781,0,262500
8,1,1,0,2,1,1,0,1,1776,0,3.0,1,0,0,2006,0,1,0,7,0,1,0,0,2007,712,1,0,1,1732,1,0,0,1,1,0,1,0,2006.0,0,80,100.0,0,1,0,0,0,0,0,3,0,0,1,0,253.71428571428572,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1776,0,1,0,93.0,0,1652,0,0,0,15306,0,283463
7,1,1,0,2,1,1,0,1,1494,0,3.0,0,0,1,1998,0,1,0,5,0,1,1,0,1998,514,0,0,1,1482,1,0,0,1,1,1,1,0,1998.0,0,1443,0.0,0,0,1,0,0,0,1,2,0,0,1,0,298.8,0,0,1,0,1,25,1,0,0,1,1,0,402,0,0,1,1494,0,0,0,70.04995836802665,0,39,0,0,0,16196,0,215000
8,0,0,1,2,0,1,0,0,938,1,2.0,0,0,0,1872,0,0,0,8,0,0,1,0,1987,0,0,1,0,684,0,1,1,1,0,0,0,0,1978.5061638868744,0,259,0.0,1,0,1,0,1,0,1,0,0,1,1,0,294.75,0,0,0,1,0,54,0,0,1,1,0,1,0,0,0,0,2358,0,0,1,50.0,1215,425,1,0,0,5250,1,122000
5,1,0,1,2,0,1,0,1,1338,0,4.5,0,1,0,1969,0,1,0,12,0,0,0,0,1969,968,0,1,0,1248,0,1,0,1,1,0,0,0,1969.0,0,500,368.0,0,0,1,1,0,0,0,4,1,1,1,0,219.5,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2634,0,0,0,91.0,1296,748,1,0,1,11643,1,200000
6,1,0,1,1,1,1,0,1,858,0,1.5,1,1,0,1962,0,1,0,8,0,1,1,0,1962,490,1,0,0,858,0,1,0,1,1,0,1,0,1962.0,0,319,318.0,0,0,1,0,0,0,1,2,0,1,1,0,214.5,1,0,0,0,0,84,0,0,0,0,0,1,0,1,1,0,1716,1,0,0,70.0,858,539,1,0,0,9247,0,171000
6,1,0,1,1,0,1,0,0,786,0,1.0,0,0,0,1937,0,1,0,4,0,0,0,0,2000,624,0,1,0,698,0,0,0,1,1,1,0,0,1999.0,0,0,0.0,1,0,1,1,0,0,1,2,1,0,0,1,294.0,0,0,1,0,0,0,0,0,1,1,0,1,210,0,0,0,1176,0,0,0,50.0,390,698,1,0,1,6000,1,134900
8,1,1,0,2,1,0,1,1,2053,0,3.5,0,0,1,1995,1,1,0,9,0,1,1,0,1996,666,1,0,1,2033,0,0,0,1,1,1,1,0,1996.0,0,816,579.0,0,0,1,0,0,0,1,3,0,0,1,0,359.77777777777777,1,0,1,0,1,86,1,0,0,0,1,0,283,1,1,1,3238,0,0,0,56.0,1185,1217,0,1,0,14720,0,410000
7,1,1,1,2,1,1,0,1,992,0,3.5,0,0,1,2000,0,1,0,7,0,1,1,0,2000,839,1,0,1,992,0,1,0,1,1,0,1,0,2000.0,0,735,0.0,0,0,1,0,0,0,1,3,0,0,1,0,266.42857142857144,1,0,1,0,1,184,1,0,0,1,1,0,0,0,0,1,1865,1,0,0,70.04995836802665,873,257,0,0,0,10316,0,235000
7,1,0,1,3,1,1,0,1,1222,0,3.0,0,1,0,1968,0,1,0,8,0,0,1,0,1992,487,1,0,0,570,0,0,0,1,1,0,1,0,1968.0,0,0,143.0,0,0,1,0,0,0,1,2,0,1,1,0,240.0,0,0,0,0,0,98,0,0,0,0,0,1,0,1,0,1,1920,0,0,0,102.0,698,570,0,0,0,10192,0,170000
5,1,0,1,1,0,1,0,1,892,0,1.0,0,1,0,1966,0,1,0,5,0,0,0,0,1966,264,0,1,0,864,0,0,0,1,1,0,1,0,1966.0,0,340,65.0,0,0,1,0,0,0,0,1,1,1,1,0,178.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,892,0,0,0,70.04995836802665,0,524,1,0,0,9477,1,110000
5,1,1,1,1,1,1,0,1,1078,0,2.5,0,1,0,1971,0,1,0,6,0,1,0,0,2008,500,1,0,0,1078,0,0,0,1,1,0,1,0,1971.0,0,734,0.0,0,0,1,0,0,0,0,2,0,1,1,0,179.66666666666666,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1078,0,0,0,70.04995836802665,0,344,1,0,0,12537,0,149900
6,1,0,1,2,0,1,0,0,769,0,2.5,0,0,1,2000,0,1,0,5,0,1,1,0,2000,440,0,1,1,756,0,1,0,1,1,0,0,0,2000.0,0,378,216.0,0,0,1,1,0,0,1,2,0,0,1,0,314.6,1,0,1,0,0,32,1,0,0,0,0,0,0,1,0,1,1573,0,0,0,70.04995836802665,804,378,0,0,1,2117,1,177500
9,1,1,0,2,1,0,0,1,1980,0,3.0,1,0,0,2004,1,1,1,8,1,1,1,0,2005,770,0,1,1,1980,0,0,0,1,1,1,1,0,2004.0,0,1447,66.0,0,1,1,0,0,0,1,3,0,0,1,0,247.5,0,0,1,0,1,45,1,0,0,0,1,0,194,1,1,0,1980,0,0,0,129.0,0,533,0,0,0,16737,0,315000
5,1,0,1,3,0,1,0,1,990,0,3.5,0,0,0,1921,0,1,0,8,0,1,0,0,1998,621,0,1,0,612,0,1,0,1,1,1,0,1,1998.0,0,0,0.0,0,0,1,0,0,0,1,2,0,1,1,0,325.125,1,0,0,0,0,0,0,0,1,1,0,1,183,0,0,0,2601,0,0,0,51.0,1611,612,1,0,0,9842,1,189000
7,1,1,0,2,1,0,0,1,1530,0,3.0,1,0,0,2005,1,1,0,7,0,1,1,0,2005,430,1,0,1,1530,0,0,0,1,1,1,1,0,2005.0,0,1274,16.0,0,1,1,0,0,1,1,2,0,0,1,0,218.57142857142858,0,0,1,0,1,36,0,1,0,0,1,0,168,1,1,1,1530,0,0,0,124.0,0,256,0,0,0,16158,0,260000
4,1,1,1,2,1,1,0,1,1281,0,2.0,1,0,0,1920,0,1,0,7,0,0,0,0,2007,368,1,0,0,715,0,0,0,1,1,1,1,0,1920.0,0,0,0.0,0,0,1,0,0,0,1,1,0,1,1,0,248.28571428571428,0,0,0,0,0,0,0,0,1,1,1,1,55,0,0,0,1738,0,0,0,70.04995836802665,457,715,1,0,1,12513,0,104900
6,1,1,1,2,1,1,0,1,616,0,2.5,1,0,1,2006,0,1,0,6,0,1,1,0,2007,432,1,0,1,616,0,1,0,1,1,0,0,1,2007.0,0,0,0.0,0,0,0,0,0,0,1,2,0,1,1,0,235.33333333333334,1,1,0,0,0,36,0,0,0,1,1,0,0,0,1,1,1412,1,1,0,73.0,796,616,0,0,0,8499,0,156932
7,1,0,1,2,0,1,0,0,520,0,2.5,0,0,1,2005,0,1,0,4,0,1,1,0,2005,480,0,1,1,600,0,1,0,1,1,0,0,0,2005.0,0,0,0.0,0,0,1,1,0,0,1,2,0,0,1,0,300.0,1,0,1,0,0,166,0,0,0,1,0,0,0,0,0,1,1200,0,0,0,30.0,600,600,0,0,0,3180,1,144152
7,1,1,1,2,0,1,0,0,814,0,3.5,0,0,1,2000,0,1,0,7,0,1,1,0,2000,663,0,1,1,814,0,1,0,1,1,0,1,0,2000.0,0,533,0.0,0,0,1,0,0,0,1,2,0,0,1,0,239.14285714285714,1,0,1,0,1,96,1,0,0,1,1,0,0,0,0,1,1674,1,0,0,70.04995836802665,860,281,0,0,0,7500,1,216000
7,1,1,1,2,0,1,0,1,882,0,3.5,0,0,1,1999,0,1,0,7,0,1,1,0,1999,588,1,0,1,873,0,1,0,1,1,0,1,0,1999.0,0,633,158.0,0,0,1,0,0,0,1,2,0,0,1,0,255.71428571428572,1,0,1,0,1,88,1,0,0,0,1,0,0,1,0,1,1790,1,0,0,68.0,908,240,0,0,0,9179,1,193000
5,1,0,1,2,1,1,0,0,925,0,2.0,0,0,0,1977,0,1,0,6,0,1,1,0,1977,336,0,1,1,757,0,1,0,1,1,1,1,0,1977.0,0,548,0.0,1,0,1,0,0,0,1,1,0,1,1,0,245.83333333333334,0,0,0,0,0,26,0,0,0,1,0,1,104,0,0,0,1475,0,0,0,41.0,550,36,1,0,0,2665,0,127000
6,1,1,0,1,0,1,0,0,848,0,2.0,0,0,1,2003,0,1,0,4,0,1,0,0,2004,420,0,1,1,848,0,0,0,1,1,1,1,0,2003.0,0,685,170.0,1,0,1,0,0,0,1,2,0,0,1,0,212.0,0,0,1,0,1,0,1,0,0,0,1,0,140,1,1,1,848,0,0,0,70.04995836802665,0,163,0,0,0,4435,1,144000
8,1,1,0,2,1,0,0,1,1668,0,3.0,0,0,1,2003,1,1,0,8,0,1,1,0,2003,502,0,0,1,1657,0,0,0,1,1,0,1,0,2003.0,0,370,171.0,0,0,1,0,0,0,1,2,0,0,1,0,208.5,0,0,1,0,1,262,0,0,0,0,1,0,0,1,1,1,1668,0,0,0,48.0,0,315,0,0,0,10635,0,232000
4,1,0,1,1,0,1,0,1,840,0,1.0,0,0,0,1920,0,1,0,6,0,1,0,0,1950,338,0,1,1,840,0,0,0,1,1,0,0,0,1967.0,0,315,0.0,0,0,1,1,0,0,0,1,0,0,1,0,229.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1374,0,0,0,90.0,534,420,1,0,0,5400,1,105000
6,1,0,0,1,1,0,0,1,1661,0,2.0,0,1,0,1955,1,1,0,8,0,0,1,0,1996,377,0,1,0,992,0,0,0,1,1,0,0,1,1955.0,0,831,0.0,0,0,1,0,0,0,1,1,0,1,1,0,207.625,0,0,0,0,1,28,0,0,0,1,0,1,0,0,0,1,1661,0,0,0,80.0,0,161,0,0,0,9600,0,165500
7,1,1,0,2,1,1,0,1,1108,0,3.5,0,0,1,1998,0,1,0,8,0,1,1,0,1998,583,0,1,1,1108,0,1,0,1,1,1,0,0,1998.0,0,975,0.0,0,0,1,1,0,0,1,2,0,1,1,0,262.125,1,0,0,0,1,170,1,0,0,1,1,0,253,0,0,1,2097,1,0,0,75.0,989,133,0,0,0,9750,0,274300
10,1,1,0,2,2,0,0,1,2633,0,3.5,1,0,0,2001,1,1,1,8,0,1,1,0,2002,804,0,1,1,2633,1,0,0,1,1,1,1,0,2001.0,1,1282,705.0,0,1,1,0,0,0,1,3,0,0,1,0,329.125,1,0,0,0,1,140,1,0,0,0,1,0,314,1,0,0,2633,0,0,0,70.04995836802665,0,1351,0,1,0,11400,0,466500
7,1,0,1,2,1,1,0,0,1026,0,2.5,1,0,1,2005,0,1,0,9,0,1,1,0,2005,936,0,1,1,1026,0,1,0,1,1,1,1,0,2005.0,0,0,0.0,0,0,1,0,0,0,1,3,0,0,1,0,217.55555555555554,1,0,1,0,0,210,0,0,0,1,0,0,154,0,1,1,1958,1,0,0,85.0,932,1026,0,0,0,10625,0,250000
8,1,1,0,2,1,1,0,1,1571,0,2.0,1,0,1,2007,0,1,0,7,0,1,1,0,2007,722,1,0,1,1571,1,0,0,1,1,1,1,0,2007.0,0,0,80.0,0,0,0,0,0,0,1,3,0,0,1,0,224.42857142857142,0,1,1,0,0,36,0,0,0,0,1,0,100,1,1,1,1571,0,1,0,89.0,0,1571,0,0,0,10991,0,239000
